web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,data8,image,image2,image3
"1775591782-51","https://blinkit.com/cn/chips-crisps/cid/1237/940","Red Rock Deli Baked Chips (Risotto) 40% Less Fat Snacks","53 g","₹51","₹60","15%
OFF","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774616827796-163.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-52","https://blinkit.com/cn/chips-crisps/cid/1237/940","Crax Cheese Balls Puff Snacks","70 g","₹28","₹60","53%
OFF","ADD","13 mins","4 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f3464dcd-07f3-4b0c-9821-5ea882c57d02.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-53","https://blinkit.com/cn/chips-crisps/cid/1237/940","Red Rock Deli Kettle Chips (Basil Thai) No Palm Oil Snacks","58 g","₹51","₹60","15%
OFF","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774616827796-157.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-54","https://blinkit.com/cn/chips-crisps/cid/1237/940","Britannia 5050 Potazos Masti Masala Potato Biscuit","71.5 g","₹23","₹25","8%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/77e5f416-d8fd-4529-bb8c-2899203f23c9.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-55","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's West Indies Hot 'n' Sweet Chilli Potato Chips","80 g","₹39","₹48","18%
OFF","ADD","13 mins","3 options","","",""
"1775591782-56","https://blinkit.com/cn/chips-crisps/cid/1237/940","Troovy Healthy High Protein Mix Veggie Chips","70 g","₹65","","","ADD","13 mins","","","",""
"1775591782-57","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's American Style Cream & Onion Flavour Potato Chips","80 g","₹39","₹48","18%
OFF","ADD","13 mins","3 options","","",""
"1775591782-58","https://blinkit.com/cn/chips-crisps/cid/1237/940","Bingo Mad Angles Achaari Masti Crisps","124.8 g","₹44","₹50","12%
OFF","ADD","13 mins","3 options","","",""
"1775591782-59","https://blinkit.com/cn/chips-crisps/cid/1237/940","Let's Try Rock Salt Potato Chips / Wafers","58 g","₹36","₹60","40%
OFF","ADD","13 mins","","","",""
"1775591782-60","https://blinkit.com/cn/chips-crisps/cid/1237/940","Pringles Scorchin’ Red Hot Chilli Potato Chips","40 g","₹51","₹55","7%
OFF","ADD","13 mins","2 options","","",""
"1775591782-61","https://blinkit.com/cn/chips-crisps/cid/1237/940","Red Rock Deli Baked Chips (Greek Salad) 40% Less Fat Snacks","53 g","₹51","₹60","15%
OFF","ADD","13 mins","2 options","","",""
"1775591782-62","https://blinkit.com/cn/chips-crisps/cid/1237/940","Chheda's Golden Rock Salt Potato Chips","170 g","₹63","₹84","25%
OFF","ADD","13 mins","","","",""
"1775591782-63","https://blinkit.com/cn/chips-crisps/cid/1237/940","Farmley Makha Shaka Crisps - Masala Stix Healthy Snacks","33 g","₹29","₹30","","ADD","13 mins","","","",""
"1775591782-64","https://blinkit.com/cn/chips-crisps/cid/1237/940","Let's Try Lite Snacks Rock Salt Potato Chips","50 g","₹38","₹56","32%
OFF","ADD","13 mins","","","",""
"1775591782-65","https://blinkit.com/cn/chips-crisps/cid/1237/940","Troovy Healthy High Protein Ragi Chips","70 g","₹65","","","ADD","13 mins","","","",""
"1775591782-66","https://blinkit.com/cn/chips-crisps/cid/1237/940","Crax Crunchy Noodle Puffs Chips Snacks","75 g","₹33","₹60","45%
OFF","ADD","13 mins","4 options","","",""
