web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,data8,image,image2,image3
"1775673744-64","https://blinkit.com/cn/diapers-more/cid/7/1000","LuvLap Supreme Pant Style Baby Diaper","72 pcs","₹764","₹1,599","52%
OFF","14 mins","ADD","","","",""
"1775673744-65","https://blinkit.com/cn/diapers-more/cid/7/1000","Little's Fluffy Soft Pant Style Baby Diaper","42 pcs","₹252","₹420","40%
OFF","30 mins","ADD","2 options","","",""
"1775673744-66","https://blinkit.com/cn/diapers-more/cid/7/1000","Pampers Complete Skin Comfort Pant Style Baby Diaper","40 pcs","₹544","₹749","27%
OFF","30 mins","ADD","","","",""
"1775673744-67","https://blinkit.com/cn/diapers-more/cid/7/1000","Huggies Wonder Pant Style Baby Diaper","42 pcs","₹439","₹795","44%
OFF","30 mins","ADD","2 options","","",""
"1775673744-68","https://blinkit.com/cn/diapers-more/cid/7/1000","Little's Fluffy Soft Pant Style Baby Diaper","72 pcs","₹488","₹1,170","58%
OFF","30 mins","ADD","","","",""
"1775673744-69","https://blinkit.com/cn/diapers-more/cid/7/1000","MamyPoko Pants All Night Absorb Pant Style Baby Diaper","40 pcs","₹615","₹843","27%
OFF","30 mins","ADD","","","",""
"1775673744-70","https://blinkit.com/cn/diapers-more/cid/7/1000","MamyPoko Pants Extra Absorb Baby Diaper","18 pcs","₹652","₹937","30%
OFF","30 mins","ADD","","","",""
"1775673744-71","https://blinkit.com/cn/diapers-more/cid/7/1000","Pampers Complete Skin Comfort Pant Style Baby Diaper","10 pcs","₹398","₹425","6%
OFF","30 mins","ADD","2 options","","",""
"1775673744-72","https://blinkit.com/cn/diapers-more/cid/7/1000","MamyPoko Pants Extra Absorb Pant Style Baby Diaper","34 pcs","₹699","₹937","25%
OFF","30 mins","ADD","","","",""
"1775673744-73","https://blinkit.com/cn/diapers-more/cid/7/1000","Pampers Happy Sleep Pant Style Baby Diaper","34 pcs","₹482","₹585","17%
OFF","30 mins","ADD","","","",""
